edad,peso,talla,talla_sentado,envergadura,estatura_padre,estatura_madre,proyeccion_estatura_adulta_talla_diana,porcentaje_de_altura_adulta_proyectada,crecimiento_restante_cm,pico_veloc_crecimiento,indice_de_maduracion,indice_de_desarrollo_corporal_modificado_idcm,indice_de_rohrer,edad_morfologica,edad_osea,biacro,bilio,humer,femor,tibial_lateral,radial_estiloidea,acromial_radial,long_pie,long_mano,cbz,brrel,brflex,antebr,torax,cintura,pantmax,trc,ssc,ssp,abd,mmed,pant,imc,indice_muscular,iecto,icormico_porcentaje,irmi,indice_de_envergadura_frontal_estatura_ief_e_porcentaje,longitud_relativa_de_miembro_inferior,indice_constitucional_de_pignet,indice_biacromial,indice_acromio_iliaco,indice_braquial_ibb,indice_biacromial_biliocrestal,indice_crural,long_relativa_de_extremidad_superior_lres,longitud_relativa_de_miembro_superior,longitud_relativa_de_muslo,longitud_relativa_de_pierna,longitud_relativa_del_pie,longitud_relativa_de_la_mano,masa_piel_kg,masa_osea_kg,porcentaje_de_masa_osea,masa_adiposa_kg,porcentaje_de_masa_adiposa,masa_muscular_kg,porcentaje_de_masa_muscular,masa_kg,porcentaje_de_masa,peso_predictivo_total_kg,porcentaje_peso_predictivo,peso_ideal_deportista,masa_adiposa_ecuacion_yuhazs,indice_aks,peso_graso,endo,meso,ecto,hwr,area_total_brazo,area_total_muslo,area_total_pierna,musc_brazo,adip_brazo,musc_muslo,adip_muslo,musc_pierna,adip_pierna,total_antebr,porcentaje_grasa_del_brazo,fraccion_lipidica,masa_adiposa,masa_lipida_grasa,porcentaje_lipido_grasa_del_peso,rendimiento_clase,rendimiento_binario
20.315068493150687,86.6,192.0,89,194.0,180,180,194.8,0.9856262833675564,2.8000000000000114,2.1292433054794513,18.185825187671234,1.1336788970269098,4.510416666666666,21.588460844278618,22.991710799156728,44.0,30.5,7.0,10.5,44.5,29.5,35.5,28.5,18.0,56.0,30.0,33.0,28.0,99.0,84.0,39.0,16,12,8,25,13,9,23.49175347222222,-1.0,3.23404212006227,46.354166666666664,115.73033707865167,101.04166666666667,64.66512702078522,6.400000000000006,22.916666666666668,69.31818181818183,15.625,1.4426229508196722,79.46428571428571,26.822916666666668,74.375,29.166666666666668,23.177083333333332,14.84375,9.375,4.234044665060211,8.96310825538283,10.350009532774632,26.418011287434304,30.505786706044233,43.48497304353999,50.213594738498834,9.24819875313757,10.679213340805509,92.3483360045549,106.637801390941,81.5,10.636,0.8502817325248109,26.418011287434307,3.264889032963782,3.1377999999999986,3.191491007331937,43.4036762395245,71.6197243913529,336.2148172816289,121.0373342213864,49.63034368965037,21.989380701702537,295.2921401777706,40.92267710385829,104.12350673373832,16.913827487648078,62.38873769202297,30.702967497536825,0.7052717551549486,26.418011287434307,18.631877188392036,0.21514869732554315,Alto rendimiento,1
20.153424657534245,61.2,177.0,89,179.0,177,160,183.185,0.9662363184758578,6.185000000000002,1.7871738095658212,18.366250847968423,0.9879895307861725,3.4576271186440675,19.544036430478084,20.81439879845916,40.5,26.5,68.0,9.5,40.5,27.0,32.0,28.0,16.5,54.0,25.0,28.0,25.0,87.0,71.0,32.5,8,9,6,12,9,7,19.534616489514505,-2.0,4.34275149070924,50.282485875706215,98.87640449438202,101.12994350282484,80.88235294117646,28.80000000000001,22.88135593220339,65.4320987654321,14.124293785310735,1.528301886792453,81.81818181818181,27.11864406779661,68.32203389830508,27.966101694915253,22.88135593220339,15.819209039548022,9.322033898305085,3.444029895966268,39.94441351314275,65.268649531279,16.056147739787374,26.235535522528387,27.72718875475491,45.3058639783577,7.932367783478719,12.96138526712209,95.10414768713002,155.39893412929743,70.25,7.532,0.8141019910292792,16.056147739787374,2.173116689218361,55.0359,4.3021418433194825,44.92095880234902,49.735919716217296,240.7218514264917,84.05370432040722,40.23857454079166,9.497345175425636,216.60802393884364,24.113827487648052,73.06354942047199,10.990154899935234,49.735919716217296,19.09554549230313,0.652320640479352,16.056147739787374,10.4737565772492,0.1711398133537451,Alto rendimiento,1
20.654794520547945,85.0,156.3,89,158.3,170,156,177.63,0.8799189326127345,21.329999999999984,2.4601017798380345,18.19469274070991,1.144003306591283,5.438259756877799,21.902597363827798,23.326266192476602,37.5,29.8,6.0,8.8,36.2,24.0,27.0,23.8,15.5,54.0,27.0,30.0,25.0,92.0,77.0,36.0,21,27,18,28,34,23,34.79372845091361,-1.0,-1.1667264232629293,56.94177863083813,75.6179775280899,101.27959053103007,55.294117647058826,-20.69999999999999,23.992322456813817,79.46666666666667,17.274472168905948,1.2583892617449663,77.0212765957447,27.51119641714651,60.916826615483046,30.070377479206652,23.160588611644275,15.227127319257836,9.916826615483044,0.0,6.481087821546405,7.6248092018193,26.086128883701903,30.689563392590475,33.444527895177,39.34650340609059,8.706386000925104,10.242807059911886,74.71813060135042,87.90368306041225,54.72500000000001,18.287,1.5429101152479012,26.086128883701903,6.716837979854648,4.5684000000000005,-2.554760721995983,35.55360557104374,58.01197675699585,336.2148172816289,103.13240312354819,33.12558265757859,24.88639409941726,234.79402005050338,101.4207972311255,65.88715940792069,37.245243715627495,49.735919716217296,42.89871762802175,0.7075505860681219,26.086128883701903,18.457255779911844,0.2171441856460217,Alto rendimiento,1
19.03835616438356,48.0,163.0,89,165.0,172,165,183.185,0.8898108469579933,20.185000000000002,1.099053853769224,17.939302310614337,0.9039866908803493,2.94478527607362,17.838370088289278,18.997864144028078,37.0,27.0,6.0,8.5,38.0,25.8,30.5,25.0,16.0,55.0,23.0,26.0,22.0,84.0,65.0,30.0,11,10,10,14,23,15,18.06616733787497,-5.0,4.29345519585199,54.60122699386503,83.14606741573034,101.22699386503066,98.95833333333333,31.0,22.699386503067483,72.97297297297297,14.11042944785276,1.3703703703703705,80.0,28.52760736196319,66.1159509202454,29.141104294478527,23.312883435582823,15.337423312883436,9.815950920245399,0.0,5.493266028059576,11.444304225124116,18.098289361724042,37.704769503591756,22.741879851353556,47.37891635698657,4.758893091948547,9.91436060822614,51.09232833308572,106.44235069392857,59.75,11.691,0.6904515696316585,18.098289361724042,3.3131840788797278,2.1091999999999977,4.2552994305402905,44.85696643516433,42.096482447806316,206.9810034910099,71.6197243913529,30.396814225517236,11.69966822228908,152.4857597753824,54.49524371562748,50.88687025899717,20.732854132355733,38.515496228238675,27.792507929362063,0.7945391418445378,18.098289361724042,14.379799298318348,0.29957915204829894,Alto rendimiento,1
21.764383561643836,77.3,180.4,89,182.4,165,162,178.135,1.0127150756448762,-2.265000000000015,2.777686643545243,18.986696918098595,1.0894063193519206,4.2849223946784925,21.739787807283957,23.152874014757412,40.5,27.8,7.3,10.0,42.8,29.0,33.0,26.0,17.0,58.0,30.0,33.0,27.5,100.0,80.0,37.5,9,8,7,16,13,14,23.752341433916254,-6.0,2.4644409025362144,49.33481152993348,102.69662921348315,101.10864745011085,66.6235446313066,3.0999999999999943,22.45011086474501,68.64197530864197,16.62971175166297,1.4568345323741008,83.10679611650485,27.161862527716185,71.42350332594235,28.547671840354766,23.725055432372503,14.412416851441241,9.42350332594235,3.856245829263388,7.439133158296415,9.623716893009593,19.837466732382815,25.662958256640124,39.655640055028016,51.300957380372594,8.319376892201912,10.762453935578154,79.10786266717255,102.3387615357989,72.80000000000001,9.084,0.9787576478245946,19.837466732382815,2.2346043950029526,4.4239,2.4239757793485985,42.355158168509014,71.6197243913529,277.00917845144386,111.90581936148891,58.75589690370483,12.863827487648074,239.98650134758552,37.02267710385834,87.19519976174794,24.710619599740966,60.180462856622924,17.961291525440725,0.6452206823823375,19.837466732382815,12.79954382180496,0.16558271438298786,Alto rendimiento,1
21.383561643835616,50.5,164.0,89,166.0,169,161,179.65,0.91288616754801,15.650000000000006,2.290309977614432,19.093251666221185,0.9296706822575849,3.0792682926829267,19.393282536226312,20.65384590108102,39.0,23.0,6.0,9.0,37.5,25.5,29.0,24.5,16.5,53.0,24.0,27.0,23.5,81.0,66.0,32.0,11,8,7,15,16,13,18.776026174895897,-1.0,3.940626248290471,54.26829268292683,84.26966292134831,101.21951219512195,96.03960396039604,32.5,23.78048780487805,58.97435897435898,14.634146341463413,1.6956521739130435,77.31958762886597,27.439024390243905,64.5609756097561,29.573170731707318,22.865853658536587,14.939024390243903,10.060975609756097,0.0,5.22829931506267,10.353067950619149,16.32382623231491,32.32440838082161,23.23454471271674,46.00899943112226,4.913696735437823,9.730092545421432,49.70036699553215,98.41656830798445,60.5,10.43,0.7748040729532065,16.32382623231491,2.7290799508600454,2.8208999999999946,3.902385241026252,44.3748432254457,45.83662361046586,206.9810034910099,81.48733086305042,33.586955388176776,12.249668222289081,168.19162278930736,38.78938070170253,62.0146537591921,19.472677103858317,43.9466586612496,26.724630344483142,0.727822663922188,16.32382623231491,11.880850693806332,0.23526437017438281,En desarrollo,0
21.4986301369863,60.2,170.0,89,172.0,188,166,191.77,0.8864785941492412,21.77000000000001,2.4614013374697805,19.03722879951652,1.0074025882352942,3.541176470588235,20.498937718088957,21.83136866976474,39.5,26.0,6.5,8.5,40.0,25.0,30.5,26.3,16.0,58.0,27.0,30.0,25.0,94.0,72.0,33.0,7,9,8,11,10,6,20.83044982698962,-8.0,3.2146735938634805,52.35294117647059,91.01123595505618,101.17647058823529,77.24252491694352,15.800000000000011,23.235294117647058,65.82278481012658,15.88235294117647,1.5192307692307692,86.02150537634408,27.35294117647059,64.91176470588235,27.352941176470587,23.529411764705884,15.470588235294118,9.411764705882353,3.3213979781494216,5.857041174730915,9.729304276961653,14.563962069232847,24.192628021981474,30.87660129949192,51.290035381215816,6.53913499207523,10.8623504851748,61.15813751368033,101.59159055428627,65.0,7.532,0.9288833285317963,14.563962069232849,2.394792509200064,3.0763,3.175612361321509,43.381984100165994,58.01197675699585,232.0479070279834,86.65986651353701,48.946821857060606,9.065154899935244,205.83330519138084,26.214601836602554,77.0426098523601,9.61725666117691,49.735919716217296,15.6263506377449,0.6269885874725702,14.563962069232849,9.131438005792395,0.15168501670751486,En desarrollo,0
20.80821917808219,83.0,192.0,89,194.0,185,178,196.315,0.9780200188472608,4.314999999999998,2.3299917575342444,18.478227420547945,1.1175258859592012,4.322916666666667,21.625298501350194,23.030942903937955,45.5,28.0,7.5,10.0,45.2,30.5,35.0,30.5,19.2,57.0,29.0,32.0,28.0,100.0,80.0,38.0,7,10,6,8,6,6,22.51519097222222,-6.0,3.687053191261299,46.354166666666664,115.73033707865167,101.04166666666667,66.26506024096386,9.0,23.697916666666668,61.53846153846154,15.104166666666666,1.625,82.18181818181819,26.5625,75.5,28.645833333333332,23.541666666666668,15.885416666666666,10.0,4.158325871314366,8.643098654539232,10.413371872938834,17.85657069582169,21.513940597375534,41.16897229876987,49.60117144430106,8.319376892201912,10.023345653255316,80.14634441264708,96.56186073812901,81.5,6.756,0.9203794875558685,17.85657069582169,1.969086530630391,3.1347999999999985,3.644306641569166,44.022276832744765,66.92465357014198,296.10777162247126,114.90986891234844,57.159498670206744,9.76515489993524,278.0905149612944,18.017256661176873,103.79261225117155,11.117256661176896,62.38873769202297,14.591267012985934,0.5937728634074566,17.85657069582169,10.602747112695726,0.12774394111681597,Alto rendimiento,1
17.764383561643836,106.4,200.0,89,202.0,180,178,193.79,1.0320449971618764,-6.210000000000008,1.0653455506849299,16.699038010958905,1.28183816,5.32,22.26765508469556,23.71505266520077,49.5,32.5,7.8,10.5,46.0,32.0,37.5,30.5,19.5,57.0,35.0,38.0,30.0,116.0,90.0,41.0,15,15,12,35,17,13,26.6,-12.0,2.363505678069753,44.5,124.7191011235955,101.0,55.451127819548866,-22.400000000000006,24.75,65.65656565656566,17.5,1.523076923076923,77.96610169491525,26.75,79.25,29.5,23.0,15.25,9.75,4.760075913801109,11.706396118907264,11.002251991454195,34.630445126115944,32.547410832815736,60.27034528641698,56.645061359414456,10.873637009774978,10.21958365580355,122.24089945501628,114.88806339757168,87.5,12.963999999999999,0.8971194359235507,34.630445126115944,3.662766905337085,3.992599999999996,2.320210084877182,42.213401755296694,97.4824026437859,412.52961249419275,133.76972966873802,72.99954851143016,24.48285413235574,353.5994131864113,58.930199307781436,108.4470525648797,25.322677103858325,71.6197243913529,25.115152548936916,0.7305878943269151,34.630445126115944,25.300583984292825,0.2377874434613987,Alto rendimiento,1
11.942465753424658,75.0,160.0,89,162.0,165,160,177.125,0.903316866619619,17.125,-2.0126022027397266,13.955067956164385,1.3803186445312499,4.6875,20.591490520907545,21.929937404766534,43.5,27.0,6.5,10.0,38.8,25.0,28.0,26.0,17.0,55.5,35.5,38.5,30.0,108.0,79.0,37.0,7,13,6,10,8,7,29.296874999999993,-15.0,-0.058390621134829956,55.625,79.7752808988764,101.25,56.666666666666664,-23.0,27.1875,62.06896551724138,22.1875,1.6111111111111112,91.29411764705881,27.500000000000004,63.625,26.5625,24.249999999999996,16.25,10.625,3.48983556744159,7.909287840152612,10.545717120203484,12.587978104748512,16.783970806331347,43.17825408174205,57.57100544232272,8.241975070457276,10.989300093943035,75.40733066454203,100.5431075527227,57.5,7.532,1.5237310033020384,12.58797810474851,2.8040048605168315,7.5137,-0.8037799161751344,37.94565585221976,100.28750851578056,315.8429845658663,108.94155854640236,88.2473536158453,12.04015489993526,291.1456393904407,24.697345175425596,96.37640364646711,12.565154899935251,71.6197243913529,12.005637669262372,0.5351212379985086,12.58797810474851,6.736094427311143,0.08981459236414858,Alto rendimiento,1
18.65753424657534,51.0,166.0,89,168.0,158,156,171.57,0.9675351168619223,5.569999999999993,0.9442456774385195,17.71328856913682,0.8123781564813471,3.072289156626506,16.408903308482714,17.475482023534088,36.5,24.5,5.8,8.0,40.5,26.0,30.0,23.5,16.5,52.5,22.0,25.0,21.0,82.0,69.0,32.0,11,10,15,21,16,10,18.507766003774133,1.0,4.2294009167047335,53.6144578313253,86.51685393258427,101.20481927710843,93.13725490196079,33.0,21.987951807228917,67.12328767123287,13.253012048192772,1.489795918367347,85.26315789473684,27.710843373493976,65.93975903614458,28.6144578313253,24.397590361445783,14.156626506024097,9.939759036144578,0.0,4.340231249651052,8.510257352256964,18.87167986864333,37.00329386008496,22.336330776233734,43.79672701222301,6.693938635564506,13.125369873655893,52.242180530092625,102.43564809822084,62.0,11.691,0.7023664435217283,18.87167986864333,3.7810906825636614,1.458599999999997,4.190723479074684,44.768747922233175,38.515496228238675,215.1774830602425,81.48733086305042,27.36582800594959,11.149668222289083,175.58810235853997,39.58938070170254,66.27272902644786,15.214601836602554,35.093664951762925,28.948525435625577,0.7858408438650535,18.871679868643326,14.830136833125813,0.2907869967279571,En desarrollo,0
22.487671232876714,78.0,177.0,89,179.0,175,168,186.215,0.9505141905861504,9.215000000000003,2.631998788937709,19.855672443939007,1.2709026400459638,4.406779661016949,24.555782454537933,26.1519083140829,44.5,30.0,7.8,10.0,40.5,29.0,31.5,27.5,18.0,56.0,30.0,33.0,29.0,98.0,83.0,36.0,8,10,8,26,8,5,24.897060231734173,-1.0,1.788045729318327,50.282485875706215,98.87640449438202,101.12994350282484,65.38461538461539,1.0,25.141242937853107,67.41573033707866,16.94915254237288,1.4833333333333334,79.41176470588235,26.836158192090398,70.66949152542372,28.8135593220339,22.88135593220339,15.536723163841808,10.169491525423728,3.8180161792529868,9.51194579877717,12.194802306124576,18.602737374746173,23.84966330095663,40.12723541809279,51.44517361293947,8.78378782266974,11.261266439320181,80.84372259353886,103.6457981968447,70.25,8.89,1.0711409714479776,18.602737374746173,2.5059693936008087,5.220499999999998,1.7483802367517463,41.43221343818544,71.6197243913529,315.8429845658663,103.13240312354819,60.122379215927275,11.497345175425629,291.1456393904407,24.697345175425596,94.32875266439754,8.803650459150646,66.92465357014198,16.05332228395698,0.6227358249318622,18.602737374746173,11.584591005053342,0.14852039750068388,Alto rendimiento,1
21.21917808219178,61.7,166.0,89,168.0,180,168,188.74,0.8795167955918194,22.74000000000001,2.3579909583429606,18.861187123848822,1.0228363670344027,3.7168674698795185,20.562601704918062,21.899170815737737,40.0,27.5,6.0,8.5,37.5,25.5,30.0,27.0,17.0,54.0,25.5,28.5,24.0,85.0,68.0,36.0,17,11,9,22,18,15,22.390767890840472,-3.0,2.2131565187639595,53.6144578313253,86.51685393258427,101.20481927710843,76.17504051863857,19.30000000000001,24.096385542168676,68.75,15.36144578313253,1.4545454545454546,79.7872340425532,27.710843373493976,65.74096385542168,28.313253012048193,22.59036144578313,16.265060240963855,10.240963855421686,0.0,6.229978917584127,10.097210563345424,20.311615518927002,32.919960322410056,29.434335272322848,47.70556770230607,4.991098557182461,8.089300740976435,60.967028266016435,98.81203932903799,62.0,12.564,0.9048033726080034,20.311615518927006,3.8837022406894723,3.039399999999997,2.1750986161466734,42.01516204391622,51.74525087275247,277.00917845144386,103.13240312354819,32.34005156497109,19.40519930778138,226.45386850085154,50.55530995059232,77.89954899119245,25.23285413235574,45.83662361046586,37.50141120293532,0.7352075079978847,20.311615518927006,14.933252229081486,0.2420300199202834,Alto rendimiento,1
20.545205479452054,61.7,166.0,89,168.0,174,172,187.73,0.8842486549832206,21.72999999999999,2.0249022405347405,18.520303238917315,1.0228363670344027,3.7168674698795185,20.215101430945463,21.529083023956918,40.0,27.5,6.0,8.5,37.5,25.5,30.0,27.0,17.0,54.0,25.5,28.5,24.0,85.0,68.0,36.0,17,11,9,22,18,15,22.390767890840472,-3.0,2.2131565187639595,53.6144578313253,86.51685393258427,101.20481927710843,76.17504051863857,19.30000000000001,24.096385542168676,68.75,15.36144578313253,1.4545454545454546,79.7872340425532,27.710843373493976,65.74096385542168,28.313253012048193,22.59036144578313,16.265060240963855,10.240963855421686,0.0,6.229978917584127,10.097210563345424,20.311615518927002,32.919960322410056,29.434335272322848,47.70556770230607,4.991098557182461,8.089300740976435,60.967028266016435,98.81203932903799,62.0,12.564,0.9048033726080034,20.311615518927006,3.8837022406894723,3.039399999999997,2.1750986161466734,42.01516204391622,51.74525087275247,277.00917845144386,103.13240312354819,32.34005156497109,19.40519930778138,226.45386850085154,50.55530995059232,77.89954899119245,25.23285413235574,45.83662361046586,37.50141120293532,0.7352075079978847,20.311615518927006,14.933252229081486,0.2420300199202834,En desarrollo,0
18.846575342465755,69.2,175.0,89,177.0,174,163,183.185,0.9553183939733056,8.185000000000002,1.2523564117416837,17.59421893072407,1.0866997208163265,3.9542857142857146,20.198933178567668,21.511863835174566,42.0,28.0,7.0,9.5,39.5,28.0,33.0,26.8,18.0,53.5,29.0,32.0,26.0,103.0,78.0,34.5,5,8,5,5,5,7,22.59591836734694,-11.0,2.66595480767149,50.857142857142854,96.62921348314607,101.14285714285714,68.64161849710982,2.8000000000000114,24.0,66.66666666666666,16.57142857142857,1.5,83.15789473684211,28.000000000000004,71.28571428571429,27.142857142857142,22.571428571428573,15.314285714285715,10.285714285714286,3.598857209172729,7.636337095337229,11.03516921291507,12.77547793152306,18.46167331144951,36.239753503550794,52.36958598779017,8.087171426967995,11.68666391180346,68.3375971665518,98.75375313085522,68.75,5.98,1.052819070665459,12.77547793152306,1.6208214788696769,4.090299999999999,2.62626329771782,42.631507237319425,66.92465357014198,232.0479070279834,94.71708550756422,59.871003110991346,7.053650459150639,218.74425656883275,13.303650459150646,83.02693060762897,11.690154899935251,53.79437076506063,10.539689162167857,0.5559247490619739,12.77547793152306,7.102204363228742,0.10263301102931707,Alto rendimiento,1
17.17808219178082,56.3,164.0,89,166.0,170,155,177.125,0.9258997882851094,13.125,0.2929490758436336,16.885133115937187,1.0009722252379536,3.4329268292682924,18.184706010342712,19.366711901014988,36.5,25.0,7.0,9.0,39.3,28.5,31.5,26.0,17.2,54.0,25.0,28.0,25.5,87.0,66.0,36.5,5,5,5,5,3,6,20.93248066627008,-7.0,2.7843024831258916,54.26829268292683,84.26966292134831,101.21951219512195,82.59325044404974,20.69999999999999,22.25609756097561,68.4931506849315,15.24390243902439,1.46,84.51612903225805,28.96341463414634,70.48780487804878,28.353658536585368,23.96341463414634,15.853658536585366,10.487804878048781,3.1451748760379523,5.578518155569235,9.908558002787274,9.921232406202359,17.622082426647175,28.472787543042923,50.57333488995191,5.3007058441610155,9.415108071333954,52.41841882501349,93.10553965366518,60.5,5.398,1.0514476627632916,9.921232406202359,1.380848191043155,4.816899999999997,2.7463994273051107,42.795627632930476,49.735919716217296,223.533117572567,106.01708646708879,43.68226925706665,6.053650459150646,215.6538034072728,7.879314165294204,95.3498298059119,10.667256661176893,51.74525087275247,12.171586438315614,0.545513822090425,9.921232406202359,5.412169409754832,0.09613089537752811,Alto rendimiento,1
20.394520547945206,63.4,184.0,89,186.0,172,160,180.66,1.018487767076276,-3.3400000000000034,1.9133282399047047,18.4811923080405,1.0502983642485821,3.4456521739130435,20.507065986161436,21.84002527526193,44.0,27.5,7.0,9.0,46.8,28.5,34.0,27.0,17.2,56.0,27.0,30.0,26.0,96.0,72.0,34.5,5,8,4,5,4,4,18.726370510396976,-10.0,5.24463985600471,48.369565217391305,106.74157303370787,101.08695652173914,81.23028391167193,24.599999999999994,23.91304347826087,62.5,14.673913043478262,1.6,90.87378640776699,27.173913043478258,71.84782608695652,27.98913043478261,25.434782608695652,14.673913043478262,9.347826086956522,3.595818781381615,7.466276253113917,11.776460967056652,13.51297429943474,21.31383958901379,32.05115209513289,50.55386765793832,6.616536813819867,10.43617793977897,63.24275824288303,99.75198461022562,75.5,5.495,0.8008185836394881,13.51297429943474,1.4005633247576466,2.2830999999999975,5.202559816666472,46.151038000910475,58.01197675699585,215.1774830602425,94.71708550756422,51.45832629784521,6.553650459150639,204.9031467663861,10.274336293856408,87.94274921370781,6.774336293856408,53.79437076506063,11.297064546865855,0.5912916109037709,13.512974299434742,7.9901083416140235,0.12602694545132528,Alto rendimiento,1
18.82191780821918,42.5,156.7,89,158.7,182,150,180.66,0.867375179895937,23.960000000000008,0.9300043883831777,17.891913419836,0.8367962145625577,2.7121888959795792,16.822343627280027,17.915795963053228,36.5,23.0,5.5,8.5,34.5,24.8,28.0,23.8,14.8,54.0,21.0,24.0,21.0,75.0,59.5,31.0,11,8,6,7,19,14,17.30816142935277,-1.5,4.329900088718446,56.79642629227824,76.06741573033706,101.27632418634333,107.05882352941177,39.19999999999999,23.292916400765797,63.013698630136986,13.401403956604979,1.5869565217391304,75.82417582417582,28.079132099553288,62.24479897894065,29.036375239310786,22.016592214422467,15.188257817485642,9.444798978940652,0.0,4.474443639633365,10.528102681490271,13.970968307736259,32.87286660643826,18.698833441395017,43.997255156223574,3.4121013935918394,8.028473867274917,40.556346782356485,95.42669831142702,55.02499999999999,9.945,0.7414468800673032,13.970968307736259,2.7481071850589567,2.3065999999999995,4.292902159845973,44.90833628394258,35.093664951762925,191.06550918182035,76.47395015565571,24.493996729473842,10.599668222289083,147.35079655168516,43.71471263013518,56.31333055591471,20.160619599741004,35.093664951762925,30.203936342523868,0.7346235459198345,13.970968307736259,10.26340227816284,0.24149181830971386,Alto rendimiento,1
20.646575342465752,64.4,163.0,89,165.0,170,156,177.63,0.9176377864099533,14.629999999999995,2.1244692462727945,18.522106096192957,0.9813928935978019,3.9509202453987733,19.709509569427272,20.990627691440043,38.0,28.0,6.2,8.8,39.0,20.5,30.5,23.5,15.5,54.0,27.0,30.0,23.0,84.0,76.0,35.0,20,11,9,22,25,17,24.238774511648916,6.0,1.228470436577993,54.60122699386503,83.14606741573034,101.22699386503066,75.31055900621118,14.599999999999994,23.312883435582823,73.68421052631578,16.56441717791411,1.3571428571428572,80.41237113402062,28.52760736196319,60.509202453987726,29.754601226993866,23.926380368098158,14.417177914110429,9.50920245398773,0.0,6.185187828581511,9.604328926368805,21.33779620895282,33.13322392694537,29.752569410510116,46.199641941785885,7.00354592254306,10.875071308296675,64.2790993705875,99.81226610339672,59.75,13.728000000000002,0.9943366304022654,21.337796208952817,4.257468600730393,3.8166999999999973,1.1912469974200022,40.671102455491805,58.01197675699585,305.89580062262286,97.4824026437859,34.153569410585646,23.858407346410203,233.30453914385686,72.591261478766,70.00220333600451,27.48019930778139,42.096482447806316,41.12669259030729,0.7378519766941225,21.33779620895282,15.744135111072191,0.24447414768745637,Alto rendimiento,1
19.18082191780822,74.0,173.0,89,175.0,168,160,178.64,0.9684281236005374,5.639999999999986,1.4888331293372392,17.69198878847098,1.163016762671656,4.277456647398844,21.398551518116275,22.78945736679383,41.8,29.5,7.0,10.0,43.0,28.0,32.5,27.3,17.8,53.0,28.0,31.0,27.0,97.0,83.0,38.0,14,11,13,25,16,18,24.725182932941294,0.0,1.626681856669233,51.445086705202314,94.3820224719101,101.15606936416187,62.16216216216216,2.0,24.161849710982658,70.57416267942584,16.184971098265898,1.4169491525423727,93.47826086956522,28.034682080924856,70.78901734104046,26.589595375722542,24.85549132947977,15.780346820809248,10.289017341040463,3.67217902657375,8.280890646938461,11.190392766133055,23.185741414069078,31.332082991985242,37.38702548072711,50.52300740638799,8.58254308613368,11.598031197477946,81.10837965444207,109.60591845194877,67.25,11.994,0.9814027801428875,23.18574141406908,3.828677728007486,4.681999999999999,1.5877035693594017,41.21270979420683,62.38873769202297,286.4788975654116,114.90986891234844,44.32811809228197,18.060619599741003,240.4895168637091,45.989380701702515,83.25455896175615,31.655309950592297,58.01197675699585,28.948525435625594,0.715517829100617,23.18574141406908,16.58981136268298,0.2241866400362565,Alto rendimiento,1
20.980821917808218,59.5,160.0,89,162.0,170,165,182.175,0.8782763825991491,22.17500000000001,2.232269565753424,18.748552352054794,1.121211642578125,3.71875,21.763905338073283,23.178559185048044,40.0,26.0,7.0,10.0,37.8,24.0,29.0,26.0,15.5,55.0,26.0,29.0,26.0,88.0,72.0,38.5,7,8,5,9,7,6,23.242187499999996,-2.0,1.461174924547418,55.625,79.7752808988764,101.25,73.94957983193277,12.5,25.0,65.0,16.25,1.5384615384615385,85.90909090909089,28.125,62.6875,27.5,23.624999999999996,16.25,9.6875,3.162813894606208,7.131486726991092,11.98569197813629,11.250253012309042,18.907988255981582,29.989916507356696,50.40322102076756,6.585576085122011,11.068195101045397,58.12004622638505,97.680749960311,57.5,6.659,1.1779723385666736,11.250253012309042,2.07420335798001,6.414300000000001,1.4243732260428885,40.989580909894656,53.79437076506063,232.0479070279834,117.95370719898094,45.079215865125384,8.715154899935243,213.53275212804817,18.515154899935226,106.68645053780403,11.267256661176901,53.79437076506063,16.20086781570038,0.5614590543741717,11.25025301230904,6.31655641776121,0.10616061206321362,En desarrollo,0
22.27123287671233,53.8,167.0,89,169.0,175,158,181.165,0.9218116082024674,14.164999999999992,2.7658013369534906,19.50543153975884,0.877213769228011,3.2215568862275443,19.144859054680364,20.389274893234585,37.8,24.2,6.5,8.5,40.3,25.5,32.0,24.0,16.0,57.0,24.0,27.0,22.5,81.0,66.0,34.0,12,7,10,12,16,12,19.29075979776973,-1.0,3.844781217154477,53.293413173652695,87.64044943820225,101.19760479041918,88.28996282527882,32.19999999999999,22.634730538922152,64.02116402116403,14.37125748502994,1.56198347107438,84.84210526315789,28.74251497005988,67.08083832335329,28.44311377245509,24.131736526946106,14.37125748502994,9.580838323353293,0.0,5.113063329785732,9.50383518547534,16.866861922582135,31.351044465766055,25.630303003693,47.63996840835131,5.022059285880317,9.334682687509885,52.63228754194118,97.82953074710258,62.75,10.333,0.7929883302866361,16.866861922582135,3.012092249945904,2.875699999999995,3.8060378960998946,44.243221169535374,45.83662361046586,258.54720505278397,91.99155710711551,32.567596965758185,13.269026644707672,214.95782435108143,43.58938070170254,72.72253046240783,19.26902664470768,40.286094970136006,28.948525435625587,0.7157529513754991,16.866861922582135,12.072506201531189,0.2243960260507656,Alto rendimiento,1
